production_order_id,part_id,lot_id,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status
PO000277,PART-046,LOT-00277,2024-01-30 13:55:00,191,M005,OP018,1,PLANT1,completed
PO000278,PART-031,LOT-00278,2024-01-07 07:35:00,408,M016,OP058,1,PLANT3,completed
PO000279,PART-006,LOT-00279,2024-01-01 20:45:00,151,M007,OP020,2,PLANT3,delayed
PO000280,PART-039,LOT-00280,2024-01-25 00:28:00,236,M004,OP100,3,PLANT2,completed
PO000281,PART-008,LOT-00281,2024-01-03 04:09:00,142,M014,OP082,3,PLANT3,completed
PO000282,PART-008,LOT-00282,2024-01-23 17:56:00,325,M018,OP003,2,PLANT3,completed
PO000283,PART-016,LOT-00283,2024-01-07 12:49:00,169,M014,OP001,1,PLANT3,completed
PO000284,PART-037,LOT-00284,2024-01-19 23:00:00,115,M003,OP068,3,PLANT2,completed
PO000285,PART-034,LOT-00285,2024-01-25 18:16:00,279,M017,OP071,2,PLANT1,completed
PO000286,PART-031,LOT-00286,2024-01-02 23:33:00,345,M013,OP048,3,PLANT2,completed
PO000287,PART-023,LOT-00287,2024-01-04 01:47:00,196,M008,OP094,3,PLANT3,completed
PO000288,PART-050,LOT-00288,2024-01-27 11:35:00,396,M011,OP018,1,PLANT1,completed
PO000289,PART-022,LOT-00289,2024-01-30 06:06:00,109,M015,OP090,1,PLANT2,completed
PO000290,PART-009,LOT-00290,2024-01-03 20:55:00,386,M015,OP005,2,PLANT2,completed
PO000291,PART-013,LOT-00291,2024-01-02 21:46:00,181,M010,OP066,2,PLANT2,delayed
PO000292,PART-035,LOT-00292,2024-01-22 13:04:00,149,M002,OP097,1,PLANT3,completed
PO000293,PART-023,LOT-00293,2024-01-03 04:12:00,463,M011,OP035,3,PLANT1,completed
PO000294,PART-028,LOT-00294,2024-01-19 04:55:00,400,M015,OP050,3,PLANT2,delayed
PO000295,PART-032,LOT-00295,2024-01-23 15:25:00,208,M017,OP035,2,PLANT1,completed
PO000296,PART-006,LOT-00296,2024-01-20 14:20:00,328,M006,OP070,2,PLANT2,completed
PO000297,PART-006,LOT-00297,2024-01-15 22:10:00,358,M010,OP040,3,PLANT2,completed
PO000298,PART-028,LOT-00298,2024-01-08 14:01:00,373,M015,OP045,2,PLANT2,completed
PO000299,PART-023,LOT-00299,2024-01-28 23:34:00,242,M009,OP082,3,PLANT1,completed
PO000300,PART-041,LOT-00300,2024-01-19 11:41:00,206,M017,OP096,1,PLANT3,completed
PO000301,PART-002,LOT-00301,2024-01-07 11:57:00,454,M020,OP087,1,PLANT2,completed
PO000302,PART-005,LOT-00302,2024-01-11 17:46:00,418,M012,OP047,2,PLANT2,delayed
PO000303,PART-003,LOT-00303,2024-01-28 12:55:00,98,M015,OP048,1,PLANT2,completed
PO000304,PART-005,LOT-00304,2024-01-27 02:52:00,90,M017,OP047,3,PLANT2,completed
PO000305,PART-018,LOT-00305,2024-01-12 08:38:00,78,M001,OP095,1,PLANT1,completed
PO000306,PART-025,LOT-00306,2024-01-26 13:29:00,80,M009,OP100,1,PLANT2,completed
PO000307,PART-014,LOT-00307,2024-01-28 20:19:00,166,M016,OP026,2,PLANT1,completed
PO000308,PART-005,LOT-00308,2024-01-21 13:45:00,108,M015,OP012,1,PLANT3,delayed
PO000309,PART-021,LOT-00309,2024-01-16 19:28:00,383,M003,OP071,2,PLANT3,completed
PO000310,PART-020,LOT-00310,2024-01-08 04:02:00,384,M006,OP047,3,PLANT3,completed
PO000311,PART-013,LOT-00311,2024-01-07 07:41:00,141,M016,OP004,1,PLANT2,completed
PO000312,PART-024,LOT-00312,2024-01-22 06:31:00,431,M018,OP017,1,PLANT3,in_progress
PO000313,PART-005,LOT-00313,2024-01-15 01:49:00,223,M016,OP068,3,PLANT2,completed
PO000314,PART-037,LOT-00314,2024-01-04 08:33:00,84,M011,OP083,1,PLANT1,completed
PO000315,PART-044,LOT-00315,2024-01-24 13:05:00,196,M005,OP100,1,PLANT3,completed
PO000316,PART-012,LOT-00316,2024-01-06 20:56:00,241,M017,OP008,2,PLANT1,completed
PO000317,PART-020,LOT-00317,2024-01-08 11:50:00,102,M011,OP091,1,PLANT1,completed
PO000318,PART-034,LOT-00318,2024-01-13 22:15:00,453,M003,OP033,3,PLANT1,completed
PO000319,PART-036,LOT-00319,2024-01-13 11:46:00,84,M010,OP079,1,PLANT3,completed
PO000320,PART-042,LOT-00320,2024-01-08 16:11:00,323,M019,OP020,2,PLANT1,completed
PO000321,PART-047,LOT-00321,2024-01-28 12:58:00,192,M019,OP006,1,PLANT1,completed
PO000322,PART-042,LOT-00322,2024-01-27 05:59:00,155,M007,OP099,3,PLANT3,completed
PO000323,PART-041,LOT-00323,2024-01-02 09:04:00,274,M018,OP038,1,PLANT3,delayed
PO000324,PART-031,LOT-00324,2024-01-12 03:28:00,432,M013,OP039,3,PLANT2,completed
PO000325,PART-004,LOT-00325,2024-01-08 04:39:00,245,M014,OP062,3,PLANT2,completed
PO000326,PART-039,LOT-00326,2024-01-07 12:55:00,180,M011,OP094,1,PLANT2,delayed
PO000327,PART-009,LOT-00327,2024-01-17 20:43:00,283,M018,OP014,2,PLANT2,completed
PO000328,PART-008,LOT-00328,2024-01-13 04:09:00,250,M008,OP019,3,PLANT1,completed
PO000329,PART-025,LOT-00329,2024-01-29 00:09:00,234,M008,OP021,3,PLANT2,delayed
PO000330,PART-047,LOT-00330,2024-01-15 05:34:00,117,M006,OP064,3,PLANT3,completed
PO000331,PART-020,LOT-00331,2024-01-23 15:15:00,31,M003,OP051,2,PLANT3,completed
PO000332,PART-016,LOT-00332,2024-01-10 18:59:00,318,M012,OP007,2,PLANT1,completed
PO000333,PART-039,LOT-00333,2024-01-30 18:37:00,364,M016,OP037,2,PLANT3,completed
PO000334,PART-007,LOT-00334,2024-01-20 14:41:00,88,M009,OP094,2,PLANT2,completed
PO000335,PART-024,LOT-00335,2024-01-03 01:25:00,225,M002,OP073,3,PLANT3,completed
PO000336,PART-036,LOT-00336,2024-01-14 03:13:00,57,M013,OP065,3,PLANT2,completed
PO000337,PART-018,LOT-00337,2024-01-29 08:44:00,368,M020,OP016,1,PLANT1,delayed
PO000338,PART-026,LOT-00338,2024-01-17 23:37:00,426,M011,OP072,3,PLANT2,completed
PO000339,PART-013,LOT-00339,2024-01-28 10:03:00,280,M013,OP065,1,PLANT1,completed
PO000340,PART-009,LOT-00340,2024-01-16 03:46:00,431,M016,OP067,3,PLANT2,completed
PO000341,PART-033,LOT-00341,2024-01-07 08:40:00,187,M020,OP041,1,PLANT1,completed
PO000342,PART-040,LOT-00342,2024-01-14 14:50:00,323,M011,OP065,2,PLANT3,completed
PO000343,PART-046,LOT-00343,2024-01-26 14:51:00,173,M016,OP003,2,PLANT2,completed
PO000344,PART-008,LOT-00344,2024-01-19 22:58:00,318,M010,OP093,3,PLANT3,completed
PO000345,PART-039,LOT-00345,2024-01-22 14:22:00,155,M019,OP074,2,PLANT1,completed
PO000346,PART-038,LOT-00346,2024-01-22 20:46:00,107,M017,OP081,2,PLANT3,completed
PO000347,PART-025,LOT-00347,2024-01-07 17:24:00,440,M008,OP005,2,PLANT3,delayed
PO000348,PART-008,LOT-00348,2024-01-09 16:23:00,29,M015,OP041,2,PLANT2,completed
PO000349,PART-045,LOT-00349,2024-01-10 06:42:00,230,M017,OP100,1,PLANT3,delayed
PO000350,PART-048,LOT-00350,2024-01-03 20:01:00,381,M005,OP067,2,PLANT1,completed
PO000351,PART-043,LOT-00351,2024-01-22 18:30:00,289,M013,OP041,2,PLANT1,completed
PO000352,PART-035,LOT-00352,2024-01-16 13:54:00,299,M012,OP087,1,PLANT3,completed
PO000353,PART-045,LOT-00353,2024-01-13 00:45:00,332,M016,OP025,3,PLANT1,completed
PO000354,PART-020,LOT-00354,2024-01-11 05:36:00,172,M010,OP091,3,PLANT1,completed
PO000355,PART-032,LOT-00355,2024-01-15 10:17:00,265,M012,OP072,1,PLANT3,completed
PO000356,PART-008,LOT-00356,2024-01-27 02:23:00,366,M018,OP049,3,PLANT2,in_progress
PO000357,PART-050,LOT-00357,2024-01-07 15:59:00,168,M002,OP037,2,PLANT3,completed
PO000358,PART-029,LOT-00358,2024-01-30 20:29:00,151,M016,OP028,2,PLANT1,in_progress
PO000359,PART-018,LOT-00359,2024-01-26 13:52:00,376,M009,OP018,1,PLANT1,completed
PO000360,PART-038,LOT-00360,2024-01-11 21:21:00,144,M002,OP086,2,PLANT3,completed
PO000361,PART-015,LOT-00361,2024-01-03 09:20:00,71,M014,OP043,1,PLANT3,completed
PO000362,PART-044,LOT-00362,2024-01-07 06:09:00,22,M018,OP021,1,PLANT2,completed
PO000363,PART-031,LOT-00363,2024-01-22 17:30:00,353,M007,OP097,2,PLANT2,completed
PO000364,PART-042,LOT-00364,2024-01-03 16:37:00,484,M003,OP084,2,PLANT3,completed
PO000365,PART-048,LOT-00365,2024-01-02 16:44:00,487,M006,OP054,2,PLANT1,delayed
PO000366,PART-003,LOT-00366,2024-01-19 01:37:00,423,M016,OP024,3,PLANT3,delayed
PO000367,PART-019,LOT-00367,2024-01-02 16:55:00,24,M010,OP073,2,PLANT3,completed
PO000368,PART-022,LOT-00368,2024-01-13 22:49:00,252,M018,OP068,3,PLANT2,in_progress
PO000369,PART-009,LOT-00369,2024-01-23 22:44:00,259,M009,OP025,3,PLANT1,completed
PO000370,PART-047,LOT-00370,2024-01-21 21:15:00,351,M009,OP092,2,PLANT1,completed
PO000371,PART-022,LOT-00371,2024-01-14 10:14:00,310,M007,OP023,1,PLANT3,in_progress
PO000372,PART-026,LOT-00372,2024-01-20 11:09:00,283,M011,OP012,1,PLANT2,completed
PO000373,PART-012,LOT-00373,2024-01-07 09:35:00,264,M011,OP032,1,PLANT1,completed
PO000374,PART-016,LOT-00374,2024-01-21 07:57:00,405,M009,OP043,1,PLANT2,completed
PO000375,PART-037,LOT-00375,2024-01-01 12:29:00,153,M012,OP089,1,PLANT1,completed
PO000376,PART-008,LOT-00376,2024-01-22 04:20:00,177,M006,OP052,3,PLANT3,completed
PO000377,PART-046,LOT-00377,2024-01-15 03:40:00,373,M004,OP082,3,PLANT2,completed
PO000378,PART-015,LOT-00378,2024-01-10 23:20:00,88,M016,OP020,3,PLANT2,completed
PO000379,PART-039,LOT-00379,2024-01-18 00:05:00,232,M018,OP061,3,PLANT3,in_progress
PO000380,PART-014,LOT-00380,2024-01-12 06:17:00,368,M020,OP011,1,PLANT3,completed
PO000381,PART-046,LOT-00381,2024-01-17 11:09:00,59,M019,OP015,1,PLANT1,in_progress
PO000382,PART-033,LOT-00382,2024-01-10 04:48:00,313,M018,OP020,3,PLANT1,completed
PO000383,PART-034,LOT-00383,2024-01-21 02:36:00,79,M007,OP092,3,PLANT3,completed
PO000384,PART-033,LOT-00384,2024-01-21 06:35:00,434,M002,OP059,1,PLANT1,completed
PO000385,PART-030,LOT-00385,2024-01-26 15:56:00,49,M018,OP060,2,PLANT3,in_progress
PO000386,PART-047,LOT-00386,2024-01-01 23:46:00,222,M009,OP001,3,PLANT3,completed
PO000387,PART-005,LOT-00387,2024-01-03 01:28:00,236,M012,OP090,3,PLANT1,completed
PO000388,PART-004,LOT-00388,2024-01-04 03:23:00,498,M016,OP005,3,PLANT2,completed
PO000389,PART-050,LOT-00389,2024-01-07 03:55:00,412,M014,OP048,3,PLANT2,completed
PO000390,PART-025,LOT-00390,2024-01-18 02:18:00,61,M018,OP018,3,PLANT3,in_progress
PO000391,PART-008,LOT-00391,2024-01-09 02:56:00,295,M013,OP068,3,PLANT1,completed
PO000392,PART-015,LOT-00392,2024-01-01 03:47:00,407,M001,OP039,3,PLANT2,completed
PO000393,PART-035,LOT-00393,2024-01-20 07:15:00,292,M013,OP030,1,PLANT1,completed
PO000394,PART-010,LOT-00394,2024-01-13 13:04:00,116,M004,OP005,1,PLANT3,completed
PO000395,PART-050,LOT-00395,2024-01-01 17:05:00,143,M007,OP009,2,PLANT1,completed
PO000396,PART-029,LOT-00396,2024-01-28 04:56:00,364,M002,OP032,3,PLANT3,completed
PO000397,PART-029,LOT-00397,2024-01-11 15:57:00,296,M007,OP097,2,PLANT1,completed
PO000398,PART-019,LOT-00398,2024-01-11 15:46:00,437,M019,OP041,2,PLANT3,completed
PO000399,PART-044,LOT-00399,2024-01-15 14:15:00,141,M010,OP019,2,PLANT3,completed
PO000400,PART-027,LOT-00400,2024-01-14 16:13:00,160,M002,OP072,2,PLANT3,in_progress
PO000401,PART-012,LOT-00401,2024-01-29 11:45:00,367,M014,OP072,1,PLANT2,completed
PO000402,PART-023,LOT-00402,2024-01-30 06:40:00,363,M013,OP068,1,PLANT2,completed
PO000403,PART-027,LOT-00403,2024-01-07 18:59:00,173,M013,OP024,2,PLANT3,completed
PO000404,PART-015,LOT-00404,2024-01-14 16:29:00,459,M005,OP060,2,PLANT1,completed
PO000405,PART-027,LOT-00405,2024-01-26 08:42:00,291,M005,OP050,1,PLANT1,completed
PO000406,PART-022,LOT-00406,2024-01-30 10:22:00,60,M015,OP048,1,PLANT1,completed
PO000407,PART-013,LOT-00407,2024-01-03 08:17:00,157,M013,OP087,1,PLANT3,completed
PO000408,PART-005,LOT-00408,2024-01-09 13:31:00,431,M019,OP093,1,PLANT3,completed
PO000409,PART-031,LOT-00409,2024-01-10 12:09:00,465,M011,OP039,1,PLANT1,completed
PO000410,PART-013,LOT-00410,2024-01-06 08:08:00,402,M016,OP032,1,PLANT3,completed
PO000411,PART-014,LOT-00411,2024-01-19 01:13:00,488,M008,OP071,3,PLANT2,completed
PO000412,PART-025,LOT-00412,2024-01-22 05:16:00,293,M012,OP040,3,PLANT2,completed
PO000413,PART-032,LOT-00413,2024-01-22 05:00:00,70,M016,OP098,3,PLANT2,delayed
PO000414,PART-024,LOT-00414,2024-01-15 05:47:00,231,M002,OP073,3,PLANT1,completed
PO000415,PART-002,LOT-00415,2024-01-12 20:50:00,303,M019,OP075,2,PLANT3,completed
PO000416,PART-010,LOT-00416,2024-01-09 22:17:00,188,M008,OP049,3,PLANT3,in_progress
PO000417,PART-032,LOT-00417,2024-01-26 01:26:00,355,M011,OP033,3,PLANT2,delayed
PO000418,PART-042,LOT-00418,2024-01-23 07:51:00,255,M006,OP094,1,PLANT2,completed
PO000419,PART-047,LOT-00419,2024-01-25 20:58:00,270,M006,OP070,2,PLANT3,delayed
PO000420,PART-034,LOT-00420,2024-01-02 12:56:00,449,M003,OP086,1,PLANT1,completed
PO000421,PART-027,LOT-00421,2024-01-07 06:10:00,451,M008,OP009,1,PLANT3,completed
PO000422,PART-014,LOT-00422,2024-01-24 00:23:00,253,M012,OP008,3,PLANT3,completed
PO000423,PART-040,LOT-00423,2024-01-22 23:47:00,357,M016,OP003,3,PLANT1,completed
PO000424,PART-027,LOT-00424,2024-01-01 12:56:00,28,M017,OP093,1,PLANT2,completed
PO000425,PART-019,LOT-00425,2024-01-01 18:43:00,277,M014,OP023,2,PLANT1,delayed
PO000426,PART-034,LOT-00426,2024-01-07 18:38:00,143,M007,OP080,2,PLANT3,completed
PO000427,PART-023,LOT-00427,2024-01-13 03:59:00,427,M013,OP011,3,PLANT2,delayed
PO000428,PART-030,LOT-00428,2024-01-26 17:07:00,144,M008,OP039,2,PLANT3,in_progress
PO000429,PART-006,LOT-00429,2024-01-30 18:03:00,459,M002,OP012,2,PLANT2,completed
PO000430,PART-036,LOT-00430,2024-01-22 15:55:00,48,M001,OP090,2,PLANT1,completed
PO000431,PART-028,LOT-00431,2024-01-30 08:24:00,421,M011,OP073,1,PLANT1,in_progress
PO000432,PART-003,LOT-00432,2024-01-11 10:57:00,128,M019,OP061,1,PLANT2,completed
PO000433,PART-005,LOT-00433,2024-01-13 18:14:00,480,M018,OP073,2,PLANT3,completed
PO000434,PART-021,LOT-00434,2024-01-01 17:06:00,126,M019,OP019,2,PLANT3,in_progress
PO000435,PART-005,LOT-00435,2024-01-14 14:53:00,103,M019,OP031,2,PLANT3,in_progress
PO000436,PART-025,LOT-00436,2024-01-25 14:26:00,189,M013,OP097,2,PLANT3,completed
PO000437,PART-045,LOT-00437,2024-01-04 13:39:00,276,M012,OP007,1,PLANT1,completed
PO000438,PART-005,LOT-00438,2024-01-16 12:01:00,329,M020,OP077,1,PLANT2,delayed
PO000439,PART-021,LOT-00439,2024-01-02 08:21:00,344,M009,OP058,1,PLANT2,completed
PO000440,PART-036,LOT-00440,2024-01-18 02:03:00,241,M006,OP088,3,PLANT3,completed
PO000441,PART-006,LOT-00441,2024-01-29 03:41:00,171,M008,OP092,3,PLANT1,completed
PO000442,PART-010,LOT-00442,2024-01-18 07:03:00,384,M005,OP095,1,PLANT2,completed
PO000443,PART-007,LOT-00443,2024-01-05 03:57:00,22,M010,OP057,3,PLANT2,completed
PO000444,PART-007,LOT-00444,2024-01-07 00:43:00,64,M006,OP056,3,PLANT2,completed
PO000445,PART-033,LOT-00445,2024-01-19 13:41:00,72,M001,OP012,1,PLANT2,completed
PO000446,PART-039,LOT-00446,2024-01-28 05:13:00,421,M011,OP050,3,PLANT1,completed
PO000447,PART-025,LOT-00447,2024-01-04 20:30:00,391,M018,OP032,2,PLANT3,completed
PO000448,PART-044,LOT-00448,2024-01-18 07:51:00,106,M005,OP035,1,PLANT2,completed
PO000449,PART-010,LOT-00449,2024-01-03 21:06:00,105,M014,OP036,2,PLANT2,completed
PO000450,PART-005,LOT-00450,2024-01-17 10:26:00,148,M008,OP093,1,PLANT3,completed
PO000451,PART-040,LOT-00451,2024-01-09 21:35:00,254,M004,OP018,2,PLANT2,completed
PO000452,PART-026,LOT-00452,2024-01-16 02:52:00,450,M020,OP049,3,PLANT2,completed
PO000453,PART-028,LOT-00453,2024-01-30 15:06:00,324,M005,OP039,2,PLANT2,completed
PO000454,PART-045,LOT-00454,2024-01-10 03:23:00,265,M011,OP023,3,PLANT2,delayed
PO000455,PART-019,LOT-00455,2024-01-29 19:17:00,271,M019,OP032,2,PLANT2,completed
PO000456,PART-026,LOT-00456,2024-01-17 14:41:00,78,M019,OP026,2,PLANT3,delayed
PO000457,PART-012,LOT-00457,2024-01-26 00:51:00,33,M015,OP091,3,PLANT1,completed
PO000458,PART-019,LOT-00458,2024-01-04 03:32:00,439,M014,OP087,3,PLANT2,completed
PO000459,PART-020,LOT-00459,2024-01-12 00:21:00,149,M005,OP092,3,PLANT2,completed
PO000460,PART-005,LOT-00460,2024-01-21 10:30:00,326,M016,OP075,1,PLANT2,completed
PO000461,PART-045,LOT-00461,2024-01-20 00:53:00,298,M002,OP047,3,PLANT3,in_progress
PO000462,PART-035,LOT-00462,2024-01-28 00:36:00,346,M003,OP014,3,PLANT1,completed
PO000463,PART-023,LOT-00463,2024-01-08 13:41:00,351,M020,OP006,1,PLANT3,delayed
PO000464,PART-044,LOT-00464,2024-01-30 10:24:00,224,M011,OP056,1,PLANT1,completed
PO000465,PART-017,LOT-00465,2024-01-11 02:29:00,281,M017,OP072,3,PLANT3,completed
PO000466,PART-015,LOT-00466,2024-01-21 06:54:00,211,M013,OP060,1,PLANT3,completed
PO000467,PART-033,LOT-00467,2024-01-07 20:39:00,196,M001,OP062,2,PLANT1,completed
PO000468,PART-006,LOT-00468,2024-01-06 06:46:00,445,M005,OP045,1,PLANT2,completed
PO000469,PART-014,LOT-00469,2024-01-24 17:11:00,267,M012,OP061,2,PLANT1,completed
PO000470,PART-045,LOT-00470,2024-01-21 14:11:00,183,M003,OP039,2,PLANT1,in_progress
PO000471,PART-008,LOT-00471,2024-01-02 00:40:00,454,M011,OP083,3,PLANT1,completed
PO000472,PART-011,LOT-00472,2024-01-12 02:25:00,284,M006,OP071,3,PLANT1,completed
PO000473,PART-028,LOT-00473,2024-01-22 00:41:00,138,M013,OP081,3,PLANT1,completed
PO000474,PART-043,LOT-00474,2024-01-20 16:00:00,222,M001,OP095,2,PLANT3,in_progress
PO000475,PART-029,LOT-00475,2024-01-27 22:50:00,239,M013,OP001,3,PLANT3,completed
PO000476,PART-018,LOT-00476,2024-01-03 20:20:00,315,M004,OP069,2,PLANT1,completed
PO000477,PART-013,LOT-00477,2024-01-21 19:46:00,78,M009,OP086,2,PLANT2,completed
PO000478,PART-041,LOT-00478,2024-01-15 06:19:00,325,M013,OP079,1,PLANT2,completed
PO000479,PART-023,LOT-00479,2024-01-17 00:27:00,452,M015,OP080,3,PLANT1,in_progress
PO000480,PART-046,LOT-00480,2024-01-14 12:53:00,490,M020,OP076,1,PLANT1,completed
PO000481,PART-021,LOT-00481,2024-01-06 08:44:00,142,M010,OP015,1,PLANT1,completed
PO000482,PART-010,LOT-00482,2024-01-24 05:57:00,218,M014,OP077,3,PLANT1,completed
PO000483,PART-028,LOT-00483,2024-01-09 10:53:00,269,M018,OP089,1,PLANT3,delayed
PO000484,PART-012,LOT-00484,2024-01-26 06:06:00,105,M016,OP037,1,PLANT1,completed
PO000485,PART-029,LOT-00485,2024-01-29 04:33:00,47,M012,OP002,3,PLANT2,completed
PO000486,PART-025,LOT-00486,2024-01-26 13:23:00,278,M016,OP053,1,PLANT3,completed
PO000487,PART-046,LOT-00487,2024-01-21 04:48:00,270,M006,OP011,3,PLANT3,completed
PO000488,PART-049,LOT-00488,2024-01-11 00:52:00,169,M002,OP036,3,PLANT1,completed
PO000489,PART-011,LOT-00489,2024-01-21 19:31:00,309,M016,OP071,2,PLANT3,completed
PO000490,PART-008,LOT-00490,2024-01-13 04:36:00,416,M018,OP047,3,PLANT3,in_progress
PO000491,PART-003,LOT-00491,2024-01-21 02:05:00,299,M007,OP055,3,PLANT1,completed
PO000492,PART-042,LOT-00492,2024-01-12 06:22:00,172,M002,OP058,1,PLANT2,completed
PO000493,PART-006,LOT-00493,2024-01-20 23:34:00,463,M004,OP100,3,PLANT1,completed
PO000494,PART-048,LOT-00494,2024-01-27 18:10:00,372,M012,OP091,2,PLANT3,completed
PO000495,PART-011,LOT-00495,2024-01-29 01:00:00,91,M007,OP027,3,PLANT1,completed
PO000496,PART-035,LOT-00496,2024-01-13 19:01:00,325,M018,OP022,2,PLANT2,delayed
PO000497,PART-019,LOT-00497,2024-01-14 04:01:00,313,M009,OP066,3,PLANT3,in_progress
PO000498,PART-009,LOT-00498,2024-01-19 17:34:00,490,M002,OP036,2,PLANT3,completed
PO000499,PART-009,LOT-00499,2024-01-12 08:42:00,94,M011,OP032,1,PLANT3,completed
PO000500,PART-010,LOT-00500,2024-01-27 06:42:00,343,M009,OP081,1,PLANT2,completed
PO000501,PART-005,LOT-00501,2024-01-29 20:05:00,426,M003,OP052,2,PLANT3,completed
PO000502,PART-045,LOT-00502,2024-01-17 19:07:00,252,M016,OP042,2,PLANT3,completed
PO000503,PART-050,LOT-00503,2024-01-05 05:44:00,394,M015,OP082,3,PLANT3,completed
PO000504,PART-005,LOT-00504,2024-01-25 07:44:00,223,M007,OP055,1,PLANT1,completed
PO000505,PART-021,LOT-00505,2024-01-13 21:45:00,192,M018,OP074,2,PLANT1,completed
PO000506,PART-032,LOT-00506,2024-01-16 15:27:00,477,M002,OP006,2,PLANT1,completed
PO000507,PART-030,LOT-00507,2024-01-01 17:47:00,83,M006,OP057,2,PLANT2,completed
PO000508,PART-028,LOT-00508,2024-01-10 04:59:00,372,M005,OP084,3,PLANT2,completed
PO000509,PART-018,LOT-00509,2024-01-05 05:57:00,355,M012,OP033,3,PLANT1,completed
PO000510,PART-042,LOT-00510,2024-01-08 12:47:00,46,M013,OP081,1,PLANT2,completed
PO000511,PART-049,LOT-00511,2024-01-11 15:44:00,239,M003,OP091,2,PLANT1,completed
PO000512,PART-031,LOT-00512,2024-01-04 13:07:00,87,M019,OP029,1,PLANT3,completed
PO000513,PART-001,LOT-00513,2024-01-01 08:48:00,376,M011,OP016,1,PLANT2,completed
PO000514,PART-031,LOT-00514,2024-01-04 05:21:00,137,M013,OP012,3,PLANT3,in_progress
PO000515,PART-007,LOT-00515,2024-01-15 06:15:00,208,M010,OP018,1,PLANT2,completed
PO000516,PART-049,LOT-00516,2024-01-07 01:25:00,348,M005,OP009,3,PLANT3,completed
PO000517,PART-040,LOT-00517,2024-01-30 13:59:00,104,M015,OP045,1,PLANT3,completed
PO000518,PART-048,LOT-00518,2024-01-07 21:20:00,490,M014,OP079,2,PLANT3,completed
PO000519,PART-014,LOT-00519,2024-01-04 22:41:00,479,M004,OP018,3,PLANT1,completed
PO000520,PART-025,LOT-00520,2024-01-16 23:58:00,239,M011,OP018,3,PLANT1,completed
PO000521,PART-006,LOT-00521,2024-01-12 07:03:00,303,M020,OP077,1,PLANT3,completed
PO000522,PART-050,LOT-00522,2024-01-02 05:17:00,454,M010,OP027,3,PLANT3,completed
PO000523,PART-013,LOT-00523,2024-01-18 19:53:00,171,M002,OP031,2,PLANT2,completed
PO000524,PART-016,LOT-00524,2024-01-23 17:40:00,346,M020,OP010,2,PLANT3,in_progress
PO000525,PART-001,LOT-00525,2024-01-17 10:24:00,498,M011,OP017,1,PLANT2,in_progress
PO000526,PART-037,LOT-00526,2024-01-20 03:41:00,207,M018,OP088,3,PLANT1,completed
PO000527,PART-050,LOT-00527,2024-01-04 07:43:00,28,M019,OP009,1,PLANT1,completed
PO000528,PART-003,LOT-00528,2024-01-03 18:02:00,424,M013,OP065,2,PLANT2,completed
PO000529,PART-033,LOT-00529,2024-01-19 21:45:00,236,M013,OP011,2,PLANT3,completed
PO000530,PART-040,LOT-00530,2024-01-07 22:46:00,162,M003,OP040,3,PLANT1,completed
PO000531,PART-014,LOT-00531,2024-01-08 01:42:00,294,M011,OP051,3,PLANT3,completed
PO000532,PART-042,LOT-00532,2024-01-30 06:29:00,53,M010,OP090,1,PLANT2,completed
PO000533,PART-016,LOT-00533,2024-01-03 15:14:00,145,M003,OP056,2,PLANT1,completed
PO000534,PART-039,LOT-00534,2024-01-03 12:06:00,178,M006,OP016,1,PLANT1,completed
PO000535,PART-045,LOT-00535,2024-01-01 12:23:00,103,M016,OP045,1,PLANT3,completed
PO000536,PART-047,LOT-00536,2024-01-12 19:10:00,105,M012,OP017,2,PLANT3,completed
PO000537,PART-018,LOT-00537,2024-01-06 08:56:00,414,M001,OP043,1,PLANT2,completed
PO000538,PART-005,LOT-00538,2024-01-12 23:12:00,384,M019,OP081,3,PLANT1,completed
PO000539,PART-033,LOT-00539,2024-01-17 09:21:00,48,M016,OP073,1,PLANT1,completed
PO000540,PART-017,LOT-00540,2024-01-05 16:23:00,477,M019,OP087,2,PLANT3,completed
PO000541,PART-048,LOT-00541,2024-01-24 03:46:00,21,M002,OP002,3,PLANT1,completed
PO000542,PART-024,LOT-00542,2024-01-18 10:18:00,491,M005,OP023,1,PLANT1,completed
PO000543,PART-046,LOT-00543,2024-01-30 20:12:00,234,M008,OP042,2,PLANT1,completed
PO000544,PART-047,LOT-00544,2024-01-15 13:27:00,158,M003,OP074,1,PLANT2,completed
PO000545,PART-044,LOT-00545,2024-01-03 09:31:00,111,M008,OP067,1,PLANT1,delayed
PO000546,PART-005,LOT-00546,2024-01-22 04:00:00,463,M010,OP100,3,PLANT2,completed
PO000547,PART-036,LOT-00547,2024-01-21 18:53:00,24,M012,OP026,2,PLANT2,completed
PO000548,PART-020,LOT-00548,2024-01-29 08:10:00,144,M015,OP048,1,PLANT3,delayed
PO000549,PART-050,LOT-00549,2024-01-09 21:27:00,395,M018,OP098,2,PLANT1,completed
